account_id,open_date,statement_frequency,district_name,num_customers,credit_cards,loan,loan_amount,loan_payments,loan_term,loan_status,loan_default,max_withdrawal,min_withdrawal,cc_payments,max_balance,min_balance
1127,1993-01-27,monthly,Plzen - jih,1,1,False,,,,,,61100,12,0,119594,600
1128,1993-11-21,monthly,Ostrava - mesto,1,0,False,,,,,,11850,15,0,66388,400
1129,1995-03-03,monthly,Jablonec n. Nisou,1,0,False,,,,,,36884,15,0,91649,600
1130,1997-05-11,monthly,Hl.m. Praha,1,0,False,,,,,,6588,15,0,42810,200
1133,1993-11-01,monthly,Hl.m. Praha,2,0,False,,,,,,9700,15,0,24429,900
1134,1993-02-09,monthly,Kutna Hora,1,0,False,,,,,,17955,15,0,51583,400
1135,1995-07-17,monthly,Hl.m. Praha,2,0,False,,,,,,5106,15,0,51501,500
1136,1993-08-07,monthly,Pribram,1,0,False,,,,,,46227,15,0,99018,900
1137,1995-12-19,monthly,Prostejov,2,0,False,,,,,,3182,15,0,21141,900
1138,1997-04-07,monthly,Usti nad Labem,1,0,False,,,,,,17430,85,0,32617,1000
1140,1997-11-07,monthly,Semily,1,0,False,,,,,,8000,12,0,46782,800
1141,1997-02-16,monthly,Plzen - sever,1,0,False,,,,,,9000,15,0,31266,600
1142,1995-10-19,monthly,Ostrava - mesto,1,0,False,,,,,,7800,15,0,30656,600
1144,1993-01-28,monthly,Kromeriz,1,0,False,,,,,,5220,15,0,28250,200
1145,1993-07-03,monthly,Tachov,2,0,False,,,,,,4050,10,0,27637,900
1146,1993-09-12,monthly,Bruntal,2,1,False,,,,,,63700,15,0,120704,1100
1147,1993-04-10,monthly,Chrudim,1,1,False,,,,,,46880,15,0,85935,400
1149,1995-09-07,monthly,Pisek,1,1,False,,,,,,34166,6,0,75460,200
1150,1997-10-08,monthly,Rokycany,1,0,False,,,,,,36759,7,0,67985,1100
1151,1995-06-23,monthly,Teplice,1,1,False,,,,,,36022,15,0,114558,300
1152,1993-04-15,monthly,Jicin,2,0,False,,,,,,4000,15,0,25659,800
1153,1993-12-29,monthly,Jablonec n. Nisou,1,0,False,,,,,,44200,9,0,63950,200
1155,1996-10-04,monthly,Hradec Kralove,1,0,False,,,,,,11850,15,0,36553,1100
1156,1997-12-09,monthly,Kromeriz,1,1,False,,,,,,29774,15,0,88203,300
1157,1993-03-27,monthly,Melnik,1,0,False,,,,,,11500,12,0,48579,700
1158,1994-04-03,monthly,Svitavy,2,0,False,,,,,,8900,15,0,55819,200
1159,1994-02-09,monthly,Semily,2,0,False,,,,,,16311,15,0,56366,400
1161,1993-05-08,monthly,Zdar nad Sazavou,1,0,False,,,,,,5921,15,0,49283,600
1164,1994-01-14,monthly,Jablonec n. Nisou,1,0,False,,,,,,43543,15,0,72225,300
1165,1997-03-23,monthly,Chrudim,2,0,False,,,,,,20138,15,0,44759,900
1166,1993-04-21,monthly,Praha - zapad,1,0,True,149040.0,3105.0,48.0,A,False,27946,15,0,64577,200
1168,1994-11-03,monthly,Rokycany,2,0,False,,,,,,14594,15,0,42586,400
1170,1996-03-26,monthly,Klatovy,1,0,False,,,,,,34190,15,0,84628,200
1171,1997-12-20,monthly,Pisek,2,0,False,,,,,,24756,15,0,62717,800
1172,1997-10-25,monthly,Kutna Hora,1,0,False,,,,,,49863,25,0,61304,300
1173,1996-09-22,monthly,Praha - zapad,1,0,False,,,,,,3960,15,0,20149,400
1174,1995-03-21,monthly,Karvina,1,0,False,,,,,,32856,15,0,102450,900
1176,1996-10-24,monthly,Prachatice,1,0,False,,,,,,10300,3,0,27718,1100
1177,1997-12-20,monthly,Plzen - jih,1,0,False,,,,,,30843,15,0,61347,1100
1178,1997-05-04,monthly,Usti nad Labem,1,1,False,,,,,,30816,15,0,71239,900
1179,1993-01-23,monthly,Ostrava - mesto,2,0,False,,,,,,4212,3,0,27872,700
1180,1993-05-19,monthly,Strakonice,1,0,False,,,,,,44000,15,0,103186,500
1181,1997-08-20,monthly,Jesenik,2,0,False,,,,,,13920,15,0,36785,200
1182,1997-02-11,monthly,Mlada Boleslav,1,1,False,,,,,,24940,15,0,71541,700
1183,1995-05-08,monthly,Pribram,2,0,False,,,,,,10900,15,0,39814,700
1184,1994-05-06,monthly,Ceske Budejovice,1,0,False,,,,,,56686,15,0,109566,700
1185,1997-06-07,monthly,Pribram,2,0,False,,,,,,4246,15,0,25266,700
1186,1997-12-17,monthly,Zlin,1,0,False,,,,,,30463,4,0,61465,600
1187,1996-07-28,monthly,Brno - venkov,1,0,False,,,,,,9800,15,0,45258,1000
1188,1996-07-22,monthly,Jindrichuv Hradec,1,0,False,,,,,,13760,15,0,43161,800
1189,1993-03-19,monthly,Kromeriz,2,0,False,,,,,,6420,2,0,33494,600
1190,1996-09-09,monthly,Usti nad Orlici,1,0,False,,,,,,24100,15,0,49499,500
1192,1996-05-02,monthly,Rokycany,1,1,False,,,,,,17600,15,0,65917,200
1193,1994-01-05,monthly,Rokycany,1,0,False,,,,,,24320,15,0,53669,200
1194,1994-04-15,monthly,Hl.m. Praha,1,1,False,,,,,,46400,15,0,80672,500
1195,1996-12-27,monthly,Havlickuv Brod,2,0,False,,,,,,12700,15,0,38424,800
1196,1996-01-16,monthly,Rokycany,2,0,False,,,,,,60700,3,0,152656,800
1197,1993-09-07,monthly,Frydek - Mistek,1,1,False,,,,,,10000,13,0,49539,1000
1198,1997-04-20,monthly,Karvina,2,0,False,,,,,,28240,15,0,68774,1100
1199,1997-03-18,monthly,Svitavy,1,0,False,,,,,,10400,15,0,57930,1000
1200,1993-05-07,monthly,Decin,1,0,False,,,,,,35072,15,0,76903,300
1201,1993-07-23,monthly,Trebic,1,0,False,,,,,,22620,15,0,79324,600
1203,1995-08-09,monthly,Olomouc,1,1,False,,,,,,30934,15,0,110912,1000
1204,1993-12-03,monthly,Rokycany,1,1,False,,,,,,47200,15,0,112206,800
1205,1994-10-08,monthly,Opava,2,0,False,,,,,,6200,15,0,34401,1100
1206,1995-10-21,monthly,Karvina,2,0,False,,,,,,6100,15,0,27067,900
1207,1993-06-08,monthly,Bruntal,1,0,False,,,,,,28635,15,0,78382,700
1208,1997-11-09,monthly,Kladno,1,1,False,,,,,,27360,15,0,66286,1000
1209,1997-10-23,monthly,Cheb,1,0,False,,,,,,5353,15,0,25263,900
1210,1996-05-21,monthly,Plzen - sever,1,1,False,,,,,,30388,15,0,78678,400
1211,1996-08-09,monthly,Semily,1,0,False,,,,,,16100,15,0,49677,1100
1212,1995-12-18,monthly,Karvina,1,0,False,,,,,,13100,15,0,36067,900
1213,1996-05-08,monthly,Liberec,2,0,False,,,,,,4909,12,0,27195,200
1214,1997-01-19,monthly,Most,1,0,False,,,,,,24782,15,0,71357,500
1215,1997-03-04,monthly,Znojmo,1,0,False,,,,,,5273,15,0,35286,900
1216,1996-03-01,monthly,Vsetin,1,0,False,,,,,,9600,15,0,28040,500
1217,1993-10-25,monthly,Jesenik,1,0,False,,,,,,4050,15,0,29203,200
1218,1996-12-12,monthly,Hl.m. Praha,2,0,False,,,,,,54000,15,0,102297,900
1219,1996-06-08,monthly,Hl.m. Praha,1,0,False,,,,,,18720,15,0,38466,1100
1220,1995-07-15,monthly,Hl.m. Praha,1,1,False,,,,,,5764,15,0,69477,900
1221,1997-01-02,monthly,Jicin,1,0,False,,,,,,63500,1,0,120834,-1153
1222,1993-01-20,monthly,Zdar nad Sazavou,1,0,False,,,,,,14300,15,0,47392,700
1223,1996-08-10,monthly,Karvina,1,0,False,,,,,,19260,15,0,63438,200
1225,1993-12-14,monthly,Kladno,1,1,False,,,,,,47360,15,0,86140,900
1226,1996-10-23,monthly,Hl.m. Praha,1,0,False,,,,,,8610,15,0,31064,400
1227,1996-01-13,monthly,Jesenik,1,1,False,,,,,,27520,15,0,63712,900
1228,1995-04-09,monthly,Uherske Hradiste,1,0,False,,,,,,13700,14,0,48339,400
1229,1997-12-10,monthly,Nachod,1,0,False,,,,,,23186,15,0,61435,500
1230,1997-05-03,monthly,Hl.m. Praha,2,1,False,,,,,,62800,15,0,143853,700
1231,1994-01-18,monthly,Melnik,2,0,False,,,,,,52700,15,0,69084,1000
1232,1996-07-06,monthly,Rychnov nad Kneznou,1,0,False,,,,,,45039,7,0,78495,900
1233,1996-02-08,monthly,Tachov,1,0,False,,,,,,3390,12,0,21063,3390
1234,1993-09-13,monthly,Kutna Hora,1,0,False,,,,,,15000,15,0,35032,6390
1235,1993-11-23,monthly,Sumperk,1,0,False,,,,,,7100,15,0,29723,500
1236,1993-05-05,monthly,Prachatice,1,0,False,,,,,,37062,6,0,80518,1000
1237,1994-03-13,monthly,Nymburk,1,1,False,,,,,,64400,15,0,148694,1100
1238,1995-10-29,monthly,Hl.m. Praha,2,0,False,,,,,,12450,15,0,42756,600
1239,1993-04-10,monthly,Hl.m. Praha,1,0,False,,,,,,12300,15,0,34267,900
1240,1997-09-11,monthly,Hl.m. Praha,1,0,False,,,,,,16353,15,0,44667,800
1241,1996-07-02,monthly,Blansko,2,0,False,,,,,,15040,15,0,32554,200
1243,1996-01-07,monthly,Hl.m. Praha,1,1,False,,,,,,46024,15,0,110553,200
1244,1996-05-08,monthly,Frydek - Mistek,1,0,True,35904.0,748.0,48.0,C,False,8200,15,0,34279,900
1245,1997-11-12,monthly,Frydek - Mistek,1,0,False,,,,,,16455,15,0,55121,1100
1246,1994-08-18,monthly,Jihlava,2,0,False,,,,,,11000,15,0,42116,1100
1247,1993-06-08,monthly,Klatovy,1,0,True,99696.0,2077.0,48.0,D,True,63600,0,0,146738,-975
1248,1995-04-29,monthly,Domazlice,2,0,False,,,,,,8900,15,0,33971,600
1249,1995-03-30,monthly,Bruntal,1,0,False,,,,,,10200,4,0,59170,400
1250,1996-03-28,monthly,Uherske Hradiste,1,0,True,182640.0,3805.0,48.0,C,False,34246,12,0,64412,600
1253,1997-04-13,monthly,Kolin,1,1,False,,,,,,28800,15,0,80043,700
1254,1995-03-28,monthly,Ostrava - mesto,1,0,False,,,,,,64100,15,0,152484,800
1255,1997-07-02,monthly,Frydek - Mistek,1,0,False,,,,,,72000,3,0,104284,-2745
1256,1994-04-21,monthly,Louny,1,0,True,71064.0,1974.0,36.0,A,False,22908,15,0,55373,700
1257,1995-10-11,monthly,Zdar nad Sazavou,1,1,False,,,,,,27958,15,0,67376,500
1258,1996-09-01,monthly,Beroun,2,0,False,,,,,,4600,9,0,21153,700
1259,1997-04-12,monthly,Olomouc,1,0,False,,,,,,22008,15,0,48740,500
1260,1996-11-17,monthly,Kolin,1,0,False,,,,,,20858,15,0,54472,200
1261,1995-03-18,monthly,Usti nad Orlici,1,1,False,,,,,,34359,15,0,103222,1000
1262,1997-01-19,monthly,Rokycany,1,0,False,,,,,,12400,15,0,36952,400
1264,1997-02-16,monthly,Hl.m. Praha,2,1,False,,,,,,25229,15,0,80128,900
1265,1996-02-25,monthly,Semily,1,0,False,,,,,,21600,15,0,45137,300
1266,1996-07-01,monthly,Hodonin,1,0,False,,,,,,38080,15,0,70874,1100
1267,1996-08-05,monthly,Hradec Kralove,1,1,False,,,,,,29300,15,0,73525,400
1268,1993-07-25,monthly,Ostrava - mesto,1,0,False,,,,,,9000,14,0,55301,800
1269,1994-03-28,monthly,Usti nad Orlici,2,0,False,,,,,,18194,11,0,58412,400
1271,1996-06-18,monthly,Pelhrimov,1,0,False,,,,,,9288,15,0,34546,1000
1273,1994-03-25,monthly,Litomerice,1,1,False,,,,,,30728,15,0,93513,500
1275,1996-06-26,monthly,Ceska Lipa,1,0,False,,,,,,14450,15,0,36774,300
1276,1993-01-07,monthly,Liberec,2,0,False,,,,,,10880,15,0,47374,400
1277,1993-06-20,monthly,Tachov,2,0,False,,,,,,8450,15,0,31462,1000
1279,1997-10-13,monthly,Plzen - sever,2,0,False,,,,,,11500,15,0,29049,1000
1280,1995-05-03,monthly,Karvina,2,0,False,,,,,,8300,15,0,55668,600
1281,1997-04-14,monthly,Mlada Boleslav,1,0,False,,,,,,21086,15,0,103556,1100
1284,1997-07-02,monthly,Brno - venkov,1,0,True,52512.0,4376.0,12.0,C,False,49972,11,0,120420,1000
1285,1993-06-04,monthly,Znojmo,1,0,False,,,,,,28558,15,0,67301,300
1287,1995-03-04,monthly,Jablonec n. Nisou,1,0,False,,,,,,31569,15,0,101835,600
1288,1993-11-27,monthly,Praha - zapad,1,0,False,,,,,,8400,15,0,33701,600
1289,1996-07-07,monthly,Olomouc,1,0,False,,,,,,47040,15,0,93436,500
1291,1994-07-04,monthly,Hl.m. Praha,2,0,False,,,,,,11000,15,0,33091,600
1292,1994-09-03,monthly,Beroun,1,0,False,,,,,,40160,15,0,78251,1100
1293,1996-09-03,monthly,Teplice,1,0,False,,,,,,34482,15,0,76987,800
1294,1994-11-27,monthly,Novy Jicin,1,0,False,,,,,,41700,15,0,63568,300
1295,1994-10-28,monthly,Cesky Krumlov,1,0,False,,,,,,10600,9,0,33509,600
1296,1996-12-02,monthly,Svitavy,2,0,False,,,,,,6550,14,0,35638,800
1297,1993-07-27,monthly,Karvina,2,0,False,,,,,,30767,15,0,111189,400
1298,1996-01-20,monthly,Melnik,1,0,False,,,,,,20100,15,0,55965,400
1299,1993-06-21,monthly,Hl.m. Praha,1,0,False,,,,,,8400,15,0,31368,200
1301,1994-09-15,monthly,Pisek,1,0,False,,,,,,46251,5,0,68620,600
1302,1993-11-21,monthly,Brno - venkov,2,0,False,,,,,,12050,15,0,36916,800
1303,1997-09-08,monthly,Cheb,1,0,False,,,,,,8103,15,0,46502,1100
1304,1996-04-27,monthly,Teplice,1,1,False,,,,,,58000,13,0,131152,400
1305,1993-08-25,monthly,Hodonin,1,1,False,,,,,,37100,15,0,124052,400
1306,1995-03-22,monthly,Hl.m. Praha,1,0,False,,,,,,25574,15,0,56898,600
1307,1994-12-05,monthly,Breclav,1,0,False,,,,,,20000,15,0,36036,500
1308,1996-09-25,monthly,Brno - mesto,1,0,False,,,,,,8800,4,0,35251,400
1309,1995-04-15,monthly,Hl.m. Praha,1,1,False,,,,,,59296,15,0,114386,1000
1310,1996-02-22,monthly,Hl.m. Praha,1,0,False,,,,,,17800,15,0,36978,1100
1311,1996-01-03,monthly,Prostejov,2,0,False,,,,,,29120,15,0,46922,500
1312,1994-10-15,monthly,Cheb,1,0,False,,,,,,18000,15,0,38562,400
1313,1997-10-01,monthly,Jicin,1,0,False,,,,,,62300,2,0,165716,200
1314,1993-12-03,monthly,Rychnov nad Kneznou,1,1,False,,,,,,24996,15,0,83815,600
1315,1995-04-17,monthly,Rakovnik,1,0,False,,,,,,14112,15,0,53474,900
1316,1996-12-13,monthly,Havlickuv Brod,1,0,False,,,,,,2973,15,0,20754,300
1317,1994-02-18,monthly,Breclav,2,0,False,,,,,,13250,15,0,38887,1100
1318,1997-12-22,monthly,Breclav,1,0,True,185544.0,5154.0,36.0,C,False,29159,15,0,70888,200
1320,1996-11-18,monthly,Jihlava,1,0,False,,,,,,23000,15,0,58757,1000
1321,1997-03-27,monthly,Prostejov,1,0,False,,,,,,9600,10,0,34262,200
1322,1993-07-05,monthly,Pelhrimov,1,0,False,,,,,,6550,15,0,31305,200
1323,1996-05-20,monthly,Hradec Kralove,2,0,False,,,,,,31538,15,0,85936,600
1324,1996-11-05,monthly,Havlickuv Brod,2,0,False,,,,,,27380,15,0,75712,300
1325,1996-08-08,monthly,Plzen - mesto,2,0,False,,,,,,3450,10,0,24549,300
1326,1996-11-11,monthly,Usti nad Orlici,1,0,False,,,,,,10400,15,0,33782,800
1327,1994-08-24,monthly,Znojmo,1,0,False,,,,,,49845,14,0,91930,400
1328,1996-05-04,monthly,Mlada Boleslav,1,1,False,,,,,,48747,15,0,112300,1100
1329,1996-09-16,monthly,Blansko,2,0,True,23520.0,1960.0,12.0,A,False,17642,15,0,44667,500
1330,1996-10-22,monthly,Frydek - Mistek,1,1,False,,,,,,58600,0,0,133568,-9373
1331,1995-01-03,monthly,Kromeriz,2,0,False,,,,,,41900,15,0,60793,600
1332,1993-03-25,monthly,Kromeriz,1,0,False,,,,,,36000,15,0,116646,300
1333,1994-09-29,monthly,Tabor,1,0,False,,,,,,14644,6,0,43098,300
1334,1993-05-14,monthly,Ostrava - mesto,1,0,False,,,,,,17440,15,0,42323,300
1335,1995-09-21,monthly,Brno - mesto,1,1,False,,,,,,29600,15,0,60946,200
1336,1997-02-26,monthly,Kolin,1,0,False,,,,,,26700,11,0,57296,300
1337,1993-09-01,monthly,Cheb,1,0,False,,,,,,19600,15,0,71903,500
1338,1993-01-11,monthly,Ostrava - mesto,2,0,False,,,,,,61500,15,0,157455,400
1339,1997-07-06,monthly,Sumperk,1,0,False,,,,,,54500,15,0,103302,900
1340,1997-10-28,monthly,Usti nad Orlici,1,0,False,,,,,,10500,9,0,30557,1000
1341,1995-11-21,monthly,Liberec,1,0,False,,,,,,3540,11,0,21610,1100
1342,1997-10-09,monthly,Nymburk,2,0,False,,,,,,47762,15,0,87446,700
1345,1993-10-19,monthly,Plzen - sever,2,1,False,,,,,,36480,15,0,87095,200
1346,1997-07-01,monthly,Ostrava - mesto,1,0,False,,,,,,13500,13,0,29869,400
1347,1996-11-24,monthly,Mlada Boleslav,1,0,False,,,,,,3800,13,0,16871,500
1348,1997-11-12,monthly,Brno - venkov,2,0,False,,,,,,15144,15,0,60347,300
1349,1996-03-05,monthly,Prerov,2,0,False,,,,,,7900,15,0,30698,700
1351,1996-03-29,monthly,Teplice,1,0,False,,,,,,4920,15,0,32946,300
1352,1994-09-23,monthly,Hl.m. Praha,1,0,False,,,,,,37200,15,0,88471,500
1353,1994-04-21,monthly,Trutnov,1,0,False,,,,,,24204,15,0,57363,700
1354,1997-06-21,monthly,Tachov,1,0,False,,,,,,5500,15,0,22864,1000
1355,1997-08-16,monthly,Hl.m. Praha,1,0,False,,,,,,28419,15,0,72658,1100
1356,1997-02-01,monthly,Most,1,0,False,,,,,,21800,11,0,36883,1000
1357,1995-11-20,monthly,Breclav,1,0,False,,,,,,8600,15,0,64822,900
1358,1996-04-21,monthly,Most,1,0,False,,,,,,19700,15,0,58737,500
1359,1993-12-02,monthly,Mlada Boleslav,1,0,False,,,,,,14200,3,0,71696,600
1360,1994-08-14,monthly,Novy Jicin,1,1,False,,,,,,47370,4,0,100726,700
1361,1996-12-09,monthly,Nachod,2,0,False,,,,,,31514,15,0,69347,1100
1362,1996-12-19,monthly,Hl.m. Praha,1,0,False,,,,,,53200,15,0,110286,1000
1363,1997-03-23,monthly,Praha - zapad,1,0,False,,,,,,39840,15,0,78381,1000
1365,1996-03-15,monthly,Havlickuv Brod,1,0,False,,,,,,10000,15,0,71921,300
1366,1993-02-24,monthly,Prostejov,1,0,False,,,,,,11439,1,0,41307,900
1367,1996-08-20,monthly,Ostrava - mesto,1,0,False,,,,,,18200,15,0,47715,800
1368,1996-12-12,monthly,Domazlice,1,0,False,,,,,,41600,15,0,133421,1100
1369,1996-03-23,monthly,Ceska Lipa,1,0,False,,,,,,17422,15,0,59593,400
1370,1996-09-25,monthly,Usti nad Orlici,1,0,False,,,,,,11500,15,0,49366,600
1371,1994-04-27,monthly,Hl.m. Praha,1,0,False,,,,,,8100,15,0,28667,400
1372,1993-03-16,monthly,Hl.m. Praha,1,0,False,,,,,,44758,15,0,111312,300
1373,1993-06-12,monthly,Pardubice,1,0,False,,,,,,5790,2,0,25193,500
1374,1996-09-26,monthly,Blansko,1,0,True,389136.0,8107.0,48.0,C,False,72966,15,0,126404,700
1375,1994-04-27,monthly,Prachatice,1,0,True,45336.0,1889.0,24.0,A,False,30436,15,0,93209,800
1376,1995-09-20,monthly,Zlin,2,0,False,,,,,,7700,15,0,32149,700
1377,1996-09-25,monthly,Hl.m. Praha,2,0,False,,,,,,3800,15,0,20969,300
1378,1993-03-04,monthly,Kromeriz,1,1,False,,,,,,36628,15,0,114101,1100
1379,1997-10-01,monthly,Pardubice,1,1,False,,,,,,15645,15,0,50332,700
1380,1996-02-19,monthly,Blansko,1,0,False,,,,,,35768,15,0,85744,1100
1381,1993-11-01,monthly,Hodonin,2,0,False,,,,,,5000,15,0,28999,1000
1382,1993-08-03,monthly,Rychnov nad Kneznou,1,0,False,,,,,,3700,10,0,25243,800
1383,1996-04-15,monthly,Praha - zapad,1,0,False,,,,,,8400,15,0,50913,1000
1385,1997-05-08,monthly,Blansko,2,0,False,,,,,,26022,15,0,79028,1000
1387,1997-01-01,monthly,Bruntal,1,0,False,,,,,,15300,2,0,48892,1100
1388,1994-05-02,monthly,Rokycany,1,1,False,,,,,,40900,15,0,78299,700
1389,1997-08-05,monthly,Chomutov,1,0,True,125472.0,5228.0,24.0,C,False,60900,15,0,117375,800
1390,1996-12-30,monthly,Jesenik,1,0,False,,,,,,22720,8,0,47088,400
1391,1996-12-21,monthly,Cesky Krumlov,2,0,False,,,,,,24226,15,0,59291,600
1392,1993-04-28,monthly,Prostejov,1,0,False,,,,,,57000,14,0,124909,700
1393,1996-11-24,monthly,Hl.m. Praha,2,0,False,,,,,,23840,15,0,49045,600
1394,1994-12-27,monthly,Ceska Lipa,1,0,False,,,,,,14450,15,0,67266,600
1395,1995-11-21,monthly,Hl.m. Praha,1,0,False,,,,,,16400,15,0,51689,300
1396,1996-06-26,monthly,Nachod,1,1,False,,,,,,63200,15,0,128388,400
1397,1993-03-22,monthly,Pelhrimov,1,1,False,,,,,,35680,15,0,62010,700
1398,1994-08-18,monthly,Uherske Hradiste,1,0,False,,,,,,13400,6,0,48271,1000
1399,1996-05-20,monthly,Jicin,2,0,False,,,,,,13083,13,0,46881,800
1401,1993-08-12,monthly,Hl.m. Praha,1,0,False,,,,,,14500,15,0,51101,300
1402,1993-03-26,monthly,Ostrava - mesto,2,0,False,,,,,,13509,13,0,50569,400
1403,1995-11-02,monthly,Pelhrimov,1,0,False,,,,,,23314,15,0,54577,1000
1405,1996-06-04,monthly,Blansko,1,0,False,,,,,,11100,13,0,45833,400
1406,1994-03-04,monthly,Svitavy,2,0,False,,,,,,12700,15,0,33217,200
1408,1996-09-07,monthly,Praha - vychod,1,1,False,,,,,,55320,15,0,123851,200
1410,1993-09-11,monthly,Ostrava - mesto,1,0,False,,,,,,31192,15,0,109922,500
1411,1993-07-09,monthly,Brno - mesto,1,0,False,,,,,,27400,15,0,111266,600
1412,1993-05-18,monthly,Zlin,2,0,False,,,,,,21431,15,0,58495,1000
1413,1995-06-07,monthly,Znojmo,1,0,False,,,,,,21244,15,0,54186,1100
1414,1995-01-17,monthly,Jihlava,1,0,False,,,,,,23766,15,0,62180,600
1417,1994-12-20,monthly,Prerov,1,1,False,,,,,,36346,15,0,115548,200
1418,1997-02-09,monthly,Jablonec n. Nisou,1,0,False,,,,,,15666,15,0,47213,900
1419,1993-12-22,monthly,Decin,2,0,False,,,,,,7600,15,0,32613,400
1420,1995-06-08,monthly,Frydek - Mistek,1,0,False,,,,,,10150,14,0,42305,900
1421,1994-10-05,monthly,Novy Jicin,1,0,False,,,,,,46883,7,0,85739,1100
1422,1993-04-09,monthly,Frydek - Mistek,1,0,False,,,,,,11000,15,0,46671,400
1423,1995-09-08,monthly,Sumperk,2,0,False,,,,,,8116,15,0,37013,900
1424,1997-05-20,monthly,Ceska Lipa,2,0,False,,,,,,26313,15,0,57384,600
1425,1993-07-06,monthly,Sumperk,1,0,False,,,,,,28000,15,0,65817,900
1426,1995-10-27,monthly,Teplice,1,0,False,,,,,,4022,15,0,27655,200
1427,1995-10-08,monthly,Pelhrimov,1,0,False,,,,,,23520,15,0,76860,1000
1429,1993-07-30,monthly,Hodonin,1,0,False,,,,,,4620,15,0,33179,1100
1430,1997-02-13,monthly,Plzen - mesto,2,0,False,,,,,,13000,500,0,22900,800
1431,1996-06-11,monthly,Usti nad Labem,1,1,False,,,,,,40292,4,0,60510,200
1432,1997-07-19,monthly,Plzen - jih,2,0,False,,,,,,49008,15,0,99393,1000
1434,1997-08-08,monthly,Karvina,1,0,False,,,,,,4847,14,0,24536,200
1435,1996-12-01,monthly,Hl.m. Praha,1,0,False,,,,,,42240,15,0,75328,800
1436,1994-12-07,monthly,Beroun,1,0,False,,,,,,9000,15,0,53825,500
1437,1995-01-13,monthly,Svitavy,1,0,False,,,,,,8200,15,0,32464,1000
1439,1996-01-27,monthly,Praha - zapad,2,0,False,,,,,,3183,15,0,21716,700
1440,1993-09-22,monthly,Brno - venkov,1,0,False,,,,,,12600,15,0,32004,500
1441,1994-10-25,monthly,Svitavy,1,0,False,,,,,,6500,15,0,45210,500
1442,1993-05-23,monthly,Cheb,1,0,False,,,,,,36400,15,0,65063,300
1443,1997-09-27,monthly,Brno - mesto,1,0,False,,,,,,29751,15,0,63015,700
1444,1996-06-16,monthly,Karvina,1,0,False,,,,,,11500,15,0,61180,700
1445,1996-03-16,monthly,Prostejov,1,0,False,,,,,,10179,15,0,40016,900
1446,1995-01-18,monthly,Hodonin,1,1,False,,,,,,26780,15,0,99182,1100
1447,1997-02-20,monthly,Znojmo,1,0,True,100080.0,2085.0,48.0,C,False,18762,15,0,48705,300
1448,1995-10-07,monthly,Hl.m. Praha,2,0,False,,,,,,10100,3,0,26516,1100
1449,1993-08-26,monthly,Jablonec n. Nisou,1,1,False,,,,,,27500,11,0,63166,800
1450,1996-04-07,monthly,Vyskov,1,1,False,,,,,,8650,15,0,53500,400
1451,1993-06-24,monthly,Zlin,1,0,False,,,,,,8500,15,0,36594,1000
1452,1995-09-16,monthly,Jicin,1,0,False,,,,,,29914,15,0,103890,500
1454,1997-07-25,monthly,Nachod,1,0,False,,,,,,12300,200,0,38500,300
1455,1996-01-03,monthly,Zdar nad Sazavou,1,0,False,,,,,,30560,5,0,45844,-1179
1456,1996-04-12,monthly,Nymburk,1,1,False,,,,,,64800,15,0,151395,1100
1458,1994-01-03,monthly,Rokycany,1,0,False,,,,,,27900,15,0,56474,700
1459,1997-03-26,monthly,Pribram,2,0,False,,,,,,4300,15,0,20338,900
1460,1996-11-29,monthly,Brno - mesto,1,0,False,,,,,,5298,15,0,31495,300
1461,1996-04-07,monthly,Opava,1,0,False,,,,,,63256,15,0,125462,800
1463,1996-09-25,monthly,Ceska Lipa,1,0,False,,,,,,6840,10,0,37023,1000
1464,1996-10-21,monthly,Opava,1,0,False,,,,,,59200,15,0,150867,300
1465,1995-06-08,monthly,Sokolov,1,0,False,,,,,,10600,8,0,45003,300
1467,1994-04-27,monthly,Litomerice,1,1,False,,,,,,29396,15,0,88107,800
1468,1993-10-11,monthly,Brno - mesto,1,0,False,,,,,,5850,15,0,29270,500
1469,1995-12-15,monthly,Bruntal,1,0,False,,,,,,6400,15,0,41264,1000
1470,1994-02-10,monthly,Prachatice,1,0,False,,,,,,25800,15,0,63311,1100
1471,1996-07-21,monthly,Hl.m. Praha,1,0,False,,,,,,28600,12,0,67180,1000
1472,1995-07-20,monthly,Benesov,1,0,False,,,,,,13281,15,0,46726,900
1473,1996-04-16,monthly,Most,1,0,False,,,,,,6330,15,0,21537,600
1474,1996-09-14,monthly,Vyskov,2,0,False,,,,,,4043,15,0,24734,900
1476,1993-04-26,monthly,Trebic,1,0,False,,,,,,10900,15,0,34665,200
1477,1993-02-08,monthly,Hl.m. Praha,1,0,False,,,,,,7300,10,0,25777,3151
1478,1996-10-30,monthly,Kolin,1,1,False,,,,,,55600,5,0,140296,900
1479,1995-04-04,monthly,Brno - mesto,1,0,False,,,,,,9600,14,0,34755,700
1481,1993-01-17,monthly,Cesky Krumlov,1,0,False,,,,,,4290,15,0,24502,1000
1482,1996-12-08,monthly,Louny,1,1,False,,,,,,34614,15,0,84762,500
1483,1996-01-09,monthly,Praha - vychod,2,0,False,,,,,,30080,15,0,62651,400
1484,1996-09-23,monthly,Karvina,1,0,False,,,,,,6612,15,0,38342,200
